order_id,product,category,quantity,price,order_date
10321,S18_2870,Classic Cars,27,100,11/04/2004 00:00
10331,S18_2870,Classic Cars,26,64.9,11/17/2004 0:00
10343,S18_2870,Classic Cars,25,52.32,11/24/2004 0:00
10366,S18_2870,Classic Cars,49,100,01/10/2005 00:00
10379,S18_2870,Classic Cars,29,100,02/10/2005 00:00
10407,S18_2870,Classic Cars,41,100,4/22/2005 0:00
10419,S18_2870,Classic Cars,55,100,5/17/2005 0:00
10103,S18_2949,Vintage Cars,27,83.07,1/29/2003 0:00
10112,S18_2949,Vintage Cars,23,100,3/24/2003 0:00
10126,S18_2949,Vintage Cars,31,90.17,5/28/2003 0:00
10139,S18_2949,Vintage Cars,46,100,7/16/2003 0:00
10150,S18_2949,Vintage Cars,47,91.18,9/19/2003 0:00
10163,S18_2949,Vintage Cars,31,100,10/20/2003 0:00
10174,S18_2949,Vintage Cars,46,100,11/06/2003 00:00
10183,S18_2949,Vintage Cars,37,89.15,11/13/2003 0:00
10193,S18_2949,Vintage Cars,28,93.21,11/21/2003 0:00
10206,S18_2949,Vintage Cars,37,90.17,12/05/2003 00:00
10215,S18_2949,Vintage Cars,49,100,1/29/2004 0:00
10228,S18_2949,Vintage Cars,24,100,03/10/2004 00:00
10244,S18_2949,Vintage Cars,30,100,4/29/2004 0:00
10257,S18_2949,Vintage Cars,50,88.14,6/14/2004 0:00
10270,S18_2949,Vintage Cars,31,96.24,7/19/2004 0:00
10280,S18_2949,Vintage Cars,46,100,8/17/2004 0:00
10291,S18_2949,Vintage Cars,47,100,09/08/2004 00:00
10304,S18_2949,Vintage Cars,46,100,10/11/2004 00:00
10312,S18_2949,Vintage Cars,37,100,10/21/2004 0:00
10322,S18_2949,Vintage Cars,33,100,11/04/2004 00:00
10333,S18_2949,Vintage Cars,31,90.17,11/18/2004 0:00
10347,S18_2949,Vintage Cars,48,100,11/29/2004 0:00
10357,S18_2949,Vintage Cars,41,87.13,12/10/2004 00:00
10369,S18_2949,Vintage Cars,42,100,1/20/2005 0:00
10381,S18_2949,Vintage Cars,41,100,2/17/2005 0:00
10391,S18_2949,Vintage Cars,32,45.25,03/09/2005 00:00
10423,S18_2949,Vintage Cars,10,88.14,5/30/2005 0:00
10103,S18_2957,Vintage Cars,35,57.46,1/29/2003 0:00
10111,S18_2957,Vintage Cars,28,64.33,3/25/2003 0:00
10126,S18_2957,Vintage Cars,46,73.7,5/28/2003 0:00
10139,S18_2957,Vintage Cars,20,71.2,7/16/2003 0:00
10150,S18_2957,Vintage Cars,30,49.97,9/19/2003 0:00
10163,S18_2957,Vintage Cars,48,69.96,10/20/2003 0:00
10173,S18_2957,Vintage Cars,28,53.72,11/05/2003 00:00
10183,S18_2957,Vintage Cars,39,68.08,11/13/2003 0:00
10193,S18_2957,Vintage Cars,24,51.84,11/21/2003 0:00
10206,S18_2957,Vintage Cars,28,67.46,12/05/2003 00:00
10215,S18_2957,Vintage Cars,31,58.71,1/29/2004 0:00
10228,S18_2957,Vintage Cars,45,63.71,03/10/2004 00:00
10244,S18_2957,Vintage Cars,24,58.09,4/29/2004 0:00
10257,S18_2957,Vintage Cars,49,53.72,6/14/2004 0:00
10269,S18_2957,Vintage Cars,32,63.08,7/16/2004 0:00
10280,S18_2957,Vintage Cars,43,68.71,8/17/2004 0:00
10291,S18_2957,Vintage Cars,37,50.59,09/08/2004 00:00
10304,S18_2957,Vintage Cars,24,64.96,10/11/2004 00:00
10312,S18_2957,Vintage Cars,35,53.72,10/21/2004 0:00
10322,S18_2957,Vintage Cars,41,29.87,11/04/2004 00:00
10332,S18_2957,Vintage Cars,26,100,11/17/2004 0:00
10347,S18_2957,Vintage Cars,34,64.96,11/29/2004 0:00
10357,S18_2957,Vintage Cars,49,70.58,12/10/2004 00:00
10369,S18_2957,Vintage Cars,28,44.21,1/20/2005 0:00
10381,S18_2957,Vintage Cars,40,68.08,2/17/2005 0:00
10392,S18_2957,Vintage Cars,37,59.96,03/10/2005 00:00
10423,S18_2957,Vintage Cars,31,53.72,5/30/2005 0:00
10106,S18_3029,Ships,41,83.44,2/17/2003 0:00
10119,S18_3029,Ships,21,89.46,4/28/2003 0:00
10130,S18_3029,Ships,40,96.34,6/16/2003 0:00
10143,S18_3029,Ships,46,74.84,08/10/2003 00:00
10155,S18_3029,Ships,44,79.14,10/06/2003 00:00
10167,S18_3029,Ships,46,73.12,10/23/2003 0:00
10178,S18_3029,Ships,41,81.72,11/08/2003 00:00
10186,S18_3029,Ships,32,89.46,11/14/2003 0:00
10197,S18_3029,Ships,46,87.74,11/26/2003 0:00
10209,S18_3029,Ships,28,100,01/09/2004 00:00
10222,S18_3029,Ships,49,94.62,2/19/2004 0:00
10248,S18_3029,Ships,21,73.98,05/07/2004 00:00
10262,S18_3029,Ships,32,84.3,6/24/2004 0:00
10273,S18_3029,Ships,34,98.06,7/21/2004 0:00
10283,S18_3029,Ships,21,98.06,8/20/2004 0:00
10296,S18_3029,Ships,21,96.34,9/15/2004 0:00
10307,S18_3029,Ships,31,83.44,10/14/2004 0:00
10316,S18_3029,Ships,21,94.62,11/01/2004 00:00
10327,S18_3029,Ships,25,45.86,11/10/2004 00:00
10338,S18_3029,Ships,28,82.58,11/22/2004 0:00
10350,S18_3029,Ships,43,64.97,12/02/2004 00:00
10373,S18_3029,Ships,22,86.74,1/31/2005 0:00
10386,S18_3029,Ships,37,93.01,03/01/2005 00:00
10398,S18_3029,Ships,28,72.26,3/30/2005 0:00
10400,S18_3029,Ships,30,74.84,04/01/2005 00:00
10414,S18_3029,Ships,44,73.98,05/06/2005 00:00
10103,S18_3136,Vintage Cars,25,100,1/29/2003 0:00
10111,S18_3136,Vintage Cars,43,100,3/25/2003 0:00
10126,S18_3136,Vintage Cars,30,97.39,5/28/2003 0:00
10139,S18_3136,Vintage Cars,20,90.06,7/16/2003 0:00
10150,S18_3136,Vintage Cars,26,100,9/19/2003 0:00
10163,S18_3136,Vintage Cars,40,100,10/20/2003 0:00
10173,S18_3136,Vintage Cars,31,89.01,11/05/2003 00:00
10183,S18_3136,Vintage Cars,22,100,11/13/2003 0:00
10193,S18_3136,Vintage Cars,23,100,11/21/2003 0:00
10206,S18_3136,Vintage Cars,30,100,12/05/2003 00:00
10215,S18_3136,Vintage Cars,49,100,1/29/2004 0:00
10228,S18_3136,Vintage Cars,31,100,03/10/2004 00:00
10244,S18_3136,Vintage Cars,29,100,4/29/2004 0:00
10257,S18_3136,Vintage Cars,37,84.82,6/14/2004 0:00
10270,S18_3136,Vintage Cars,38,100,7/19/2004 0:00
10280,S18_3136,Vintage Cars,29,100,8/17/2004 0:00
10291,S18_3136,Vintage Cars,23,100,09/08/2004 00:00
10304,S18_3136,Vintage Cars,26,85.87,10/11/2004 00:00
10312,S18_3136,Vintage Cars,38,100,10/21/2004 0:00
10322,S18_3136,Vintage Cars,48,47.04,11/04/2004 00:00
10332,S18_3136,Vintage Cars,40,39.8,11/17/2004 0:00
10347,S18_3136,Vintage Cars,45,100,11/29/2004 0:00
10357,S18_3136,Vintage Cars,44,100,12/10/2004 00:00
10369,S18_3136,Vintage Cars,21,94.22,1/20/2005 0:00
10381,S18_3136,Vintage Cars,35,100,2/17/2005 0:00
10392,S18_3136,Vintage Cars,29,86.92,03/10/2005 00:00
10423,S18_3136,Vintage Cars,21,84.82,5/30/2005 0:00
10105,S18_3140,Vintage Cars,22,100,02/11/2003 00:00
10117,S18_3140,Vintage Cars,26,100,4/16/2003 0:00
10128,S18_3140,Vintage Cars,41,100,06/06/2003 00:00
10142,S18_3140,Vintage Cars,47,100,08/08/2003 00:00
10153,S18_3140,Vintage Cars,31,100,9/28/2003 0:00
10166,S18_3140,Vintage Cars,43,100,10/21/2003 0:00
10177,S18_3140,Vintage Cars,23,100,11/07/2003 00:00
10185,S18_3140,Vintage Cars,28,100,11/14/2003 0:00
10196,S18_3140,Vintage Cars,49,100,11/26/2003 0:00
10208,S18_3140,Vintage Cars,24,100,01/02/2004 00:00
10221,S18_3140,Vintage Cars,33,100,2/18/2004 0:00
10232,S18_3140,Vintage Cars,22,100,3/20/2004 0:00
10248,S18_3140,Vintage Cars,32,100,05/07/2004 00:00
10273,S18_3140,Vintage Cars,40,100,7/21/2004 0:00
10282,S18_3140,Vintage Cars,43,100,8/20/2004 0:00
10293,S18_3140,Vintage Cars,24,100,09/09/2004 00:00
10306,S18_3140,Vintage Cars,32,100,10/14/2004 0:00
10314,S18_3140,Vintage Cars,20,100,10/22/2004 0:00
10325,S18_3140,Vintage Cars,24,69.12,11/05/2004 00:00
10336,S18_3140,Vintage Cars,48,100,11/20/2004 0:00
10350,S18_3140,Vintage Cars,44,100,12/02/2004 00:00
10372,S18_3140,Vintage Cars,28,100,1/26/2005 0:00
10383,S18_3140,Vintage Cars,24,61.52,2/22/2005 0:00
10396,S18_3140,Vintage Cars,33,100,3/23/2005 0:00
10414,S18_3140,Vintage Cars,41,100,05/06/2005 00:00
10104,S18_3232,Classic Cars,23,100,1/31/2003 0:00
10109,S18_3232,Classic Cars,46,100,03/10/2003 00:00
10114,S18_3232,Classic Cars,48,100,04/01/2003 00:00
10122,S18_3232,Classic Cars,25,100,05/08/2003 00:00
10127,S18_3232,Classic Cars,22,100,06/03/2003 00:00
10136,S18_3232,Classic Cars,41,100,07/04/2003 00:00
10141,S18_3232,Classic Cars,34,100,08/01/2003 00:00
10148,S18_3232,Classic Cars,32,100,09/11/2003 00:00
10151,S18_3232,Classic Cars,21,100,9/21/2003 0:00
10160,S18_3232,Classic Cars,20,100,10/11/2003 00:00
10165,S18_3232,Classic Cars,47,100,10/22/2003 0:00
10171,S18_3232,Classic Cars,39,100,11/05/2003 00:00
10175,S18_3232,Classic Cars,29,100,11/06/2003 00:00
10181,S18_3232,Classic Cars,45,100,11/12/2003 00:00
10184,S18_3232,Classic Cars,28,100,11/14/2003 0:00
10192,S18_3232,Classic Cars,26,100,11/20/2003 0:00
10195,S18_3232,Classic Cars,50,100,11/25/2003 0:00
10203,S18_3232,Classic Cars,48,100,12/02/2003 00:00
10207,S18_3232,Classic Cars,25,100,12/09/2003 00:00
10212,S18_3232,Classic Cars,40,100,1/16/2004 0:00
10225,S18_3232,Classic Cars,43,100,2/22/2004 0:00
10229,S18_3232,Classic Cars,22,100,03/11/2004 00:00
10239,S18_3232,Classic Cars,47,100,04/12/2004 00:00
10246,S18_3232,Classic Cars,36,100,05/05/2004 00:00
10253,S18_3232,Classic Cars,40,100,06/01/2004 00:00
10259,S18_3232,Classic Cars,27,100,6/15/2004 0:00
10266,S18_3232,Classic Cars,29,100,07/06/2004 00:00
10271,S18_3232,Classic Cars,20,100,7/20/2004 0:00
10278,S18_3232,Classic Cars,42,100,08/06/2004 00:00
10281,S18_3232,Classic Cars,25,100,8/19/2004 0:00
10287,S18_3232,Classic Cars,36,100,8/30/2004 0:00
10292,S18_3232,Classic Cars,21,100,09/08/2004 00:00
10301,S18_3232,Classic Cars,23,100,10/05/2003 00:00
10305,S18_3232,Classic Cars,37,100,10/13/2004 0:00
10310,S18_3232,Classic Cars,48,100,10/16/2004 0:00
10313,S18_3232,Classic Cars,25,100,10/22/2004 0:00
10321,S18_3232,Classic Cars,33,100,11/04/2004 00:00
10324,S18_3232,Classic Cars,27,100,11/05/2004 00:00
10331,S18_3232,Classic Cars,27,100,11/17/2004 0:00
10334,S18_3232,Classic Cars,20,100,11/19/2004 0:00
10342,S18_3232,Classic Cars,30,100,11/24/2004 0:00
10349,S18_3232,Classic Cars,48,100,12/01/2004 00:00
10358,S18_3232,Classic Cars,32,93.49,12/10/2004 00:00
10366,S18_3232,Classic Cars,34,100,01/10/2005 00:00
10370,S18_3232,Classic Cars,27,56.85,1/20/2005 0:00
10377,S18_3232,Classic Cars,39,100,02/09/2005 00:00
10383,S18_3232,Classic Cars,47,100,2/22/2005 0:00
10394,S18_3232,Classic Cars,22,100,3/15/2005 0:00
10405,S18_3232,Classic Cars,55,100,4/14/2005 0:00
10412,S18_3232,Classic Cars,60,100,05/03/2005 00:00
10419,S18_3232,Classic Cars,35,100,5/17/2005 0:00
10425,S18_3232,Classic Cars,28,100,5/31/2005 0:00
10105,S18_3259,Trains,38,100,02/11/2003 00:00
10117,S18_3259,Trains,21,95.8,4/16/2003 0:00
10128,S18_3259,Trains,41,100,06/06/2003 00:00
10142,S18_3259,Trains,22,97.81,08/08/2003 00:00
10153,S18_3259,Trains,29,88.74,9/28/2003 0:00
10165,S18_3259,Trains,50,100,10/22/2003 0:00
10177,S18_3259,Trains,29,100,11/07/2003 00:00
10185,S18_3259,Trains,49,80.67,11/14/2003 0:00
10196,S18_3259,Trains,35,100,11/26/2003 0:00
10208,S18_3259,Trains,48,100,01/02/2004 00:00
10221,S18_3259,Trains,23,80.67,2/18/2004 0:00
10232,S18_3259,Trains,48,95.8,3/20/2004 0:00
10248,S18_3259,Trains,42,100,05/07/2004 00:00
10273,S18_3259,Trains,47,100,7/21/2004 0:00
10282,S18_3259,Trains,36,100,8/20/2004 0:00
10293,S18_3259,Trains,22,100,09/09/2004 00:00
10306,S18_3259,Trains,40,91.76,10/14/2004 0:00
10314,S18_3259,Trains,23,100,10/22/2004 0:00
10326,S18_3259,Trains,32,100,11/09/2004 00:00
10336,S18_3259,Trains,21,100,11/20/2004 0:00
10350,S18_3259,Trains,41,93.04,12/02/2004 00:00
10372,S18_3259,Trains,25,84.71,1/26/2005 0:00
10383,S18_3259,Trains,26,100,2/22/2005 0:00
10396,S18_3259,Trains,24,89.75,3/23/2005 0:00
10414,S18_3259,Trains,48,100,05/06/2005 00:00
10108,S18_3278,Classic Cars,26,68.35,03/03/2003 00:00
10122,S18_3278,Classic Cars,21,73.17,05/08/2003 00:00
10135,S18_3278,Classic Cars,45,78,07/02/2003 00:00
10147,S18_3278,Classic Cars,36,86.04,09/05/2003 00:00
10159,S18_3278,Classic Cars,21,81.21,10/10/2003 00:00
10169,S18_3278,Classic Cars,32,70.76,11/04/2003 00:00
10181,S18_3278,Classic Cars,30,82.82,11/12/2003 00:00
10191,S18_3278,Classic Cars,36,94.88,11/20/2003 0:00
10203,S18_3278,Classic Cars,33,86.04,12/02/2003 00:00
10211,S18_3278,Classic Cars,35,78,1/15/2004 0:00
10225,S18_3278,Classic Cars,37,95.69,2/22/2004 0:00
10238,S18_3278,Classic Cars,41,73.17,04/09/2004 00:00
10252,S18_3278,Classic Cars,20,76.39,5/26/2004 0:00
10265,S18_3278,Classic Cars,45,86.84,07/02/2004 00:00
10276,S18_3278,Classic Cars,38,69.96,08/02/2004 00:00
10287,S18_3278,Classic Cars,43,70.76,8/30/2004 0:00
10300,S18_3278,Classic Cars,49,78.8,10/04/2003 00:00
10310,S18_3278,Classic Cars,27,80.41,10/16/2004 0:00
10319,S18_3278,Classic Cars,46,73.98,11/03/2004 00:00
10329,S18_3278,Classic Cars,38,59.1,11/15/2004 0:00
10342,S18_3278,Classic Cars,25,66.74,11/24/2004 0:00
10363,S18_3278,Classic Cars,46,60.3,01/06/2005 00:00
10378,S18_3278,Classic Cars,22,100,02/10/2005 00:00
10390,S18_3278,Classic Cars,40,100,03/04/2005 00:00
10103,S18_3320,Vintage Cars,46,100,1/29/2003 0:00
10111,S18_3320,Vintage Cars,39,100,3/25/2003 0:00
10126,S18_3320,Vintage Cars,38,82.34,5/28/2003 0:00
10139,S18_3320,Vintage Cars,30,100,7/16/2003 0:00
10149,S18_3320,Vintage Cars,42,94.25,09/12/2003 00:00
10163,S18_3320,Vintage Cars,43,100,10/20/2003 0:00
10173,S18_3320,Vintage Cars,29,95.24,11/05/2003 00:00
10182,S18_3320,Vintage Cars,33,86.31,11/12/2003 00:00
10193,S18_3320,Vintage Cars,32,79.37,11/21/2003 0:00
10206,S18_3320,Vintage Cars,28,87.3,12/05/2003 00:00
10215,S18_3320,Vintage Cars,41,100,1/29/2004 0:00
10227,S18_3320,Vintage Cars,33,100,03/02/2004 00:00
10244,S18_3320,Vintage Cars,36,84.33,4/29/2004 0:00
10257,S18_3320,Vintage Cars,26,89.29,6/14/2004 0:00
10280,S18_3320,Vintage Cars,34,100,8/17/2004 0:00
10290,S18_3320,Vintage Cars,26,96.23,09/07/2004 00:00
10304,S18_3320,Vintage Cars,38,100,10/11/2004 00:00
10312,S18_3320,Vintage Cars,33,100,10/21/2004 0:00
10323,S18_3320,Vintage Cars,33,91.27,11/05/2004 00:00
10333,S18_3320,Vintage Cars,46,100,11/18/2004 0:00
10347,S18_3320,Vintage Cars,26,100,11/29/2004 0:00
10357,S18_3320,Vintage Cars,25,100,12/10/2004 00:00
10369,S18_3320,Vintage Cars,45,73.08,1/20/2005 0:00
10382,S18_3320,Vintage Cars,50,100,2/17/2005 0:00
10392,S18_3320,Vintage Cars,36,100,03/10/2005 00:00
10423,S18_3320,Vintage Cars,21,89.29,5/30/2005 0:00
10108,S18_3482,Classic Cars,29,100,03/03/2003 00:00
10122,S18_3482,Classic Cars,21,100,05/08/2003 00:00
10135,S18_3482,Classic Cars,42,100,07/02/2003 00:00
10147,S18_3482,Classic Cars,37,100,09/05/2003 00:00
10159,S18_3482,Classic Cars,25,100,10/10/2003 00:00
10169,S18_3482,Classic Cars,36,100,11/04/2003 00:00
10181,S18_3482,Classic Cars,22,100,11/12/2003 00:00
10191,S18_3482,Classic Cars,23,100,11/20/2003 0:00
10203,S18_3482,Classic Cars,32,100,12/02/2003 00:00
10211,S18_3482,Classic Cars,28,100,1/15/2004 0:00
10225,S18_3482,Classic Cars,27,100,2/22/2004 0:00
10238,S18_3482,Classic Cars,49,100,04/09/2004 00:00
10252,S18_3482,Classic Cars,41,100,5/26/2004 0:00
10265,S18_3482,Classic Cars,49,100,07/02/2004 00:00
10276,S18_3482,Classic Cars,30,100,08/02/2004 00:00
10287,S18_3482,Classic Cars,40,100,8/30/2004 0:00
10300,S18_3482,Classic Cars,23,100,10/04/2003 00:00
10310,S18_3482,Classic Cars,49,100,10/16/2004 0:00
10320,S18_3482,Classic Cars,25,100,11/03/2004 00:00
10330,S18_3482,Classic Cars,37,100,11/16/2004 0:00
10342,S18_3482,Classic Cars,55,100,11/24/2004 0:00
10355,S18_3482,Classic Cars,23,100,12/07/2004 00:00
10363,S18_3482,Classic Cars,24,100,01/06/2005 00:00
10378,S18_3482,Classic Cars,43,96.49,02/10/2005 00:00
10390,S18_3482,Classic Cars,50,100,03/04/2005 00:00
10109,S18_3685,Classic Cars,47,100,03/10/2003 00:00
10123,S18_3685,Classic Cars,34,100,5/20/2003 0:00
10137,S18_3685,Classic Cars,31,100,07/10/2003 00:00
10148,S18_3685,Classic Cars,28,100,09/11/2003 00:00
10161,S18_3685,Classic Cars,36,100,10/17/2003 0:00
10172,S18_3685,Classic Cars,48,100,11/05/2003 00:00
10181,S18_3685,Classic Cars,39,100,11/12/2003 00:00
10192,S18_3685,Classic Cars,45,100,11/20/2003 0:00
10204,S18_3685,Classic Cars,35,100,12/02/2003 00:00
10212,S18_3685,Classic Cars,45,100,1/16/2004 0:00
10226,S18_3685,Classic Cars,46,100,2/26/2004 0:00
10240,S18_3685,Classic Cars,37,100,4/13/2004 0:00
10253,S18_3685,Classic Cars,31,100,06/01/2004 00:00
10266,S18_3685,Classic Cars,33,100,07/06/2004 00:00
10278,S18_3685,Classic Cars,31,100,08/06/2004 00:00
10287,S18_3685,Classic Cars,27,100,8/30/2004 0:00
10301,S18_3685,Classic Cars,39,100,10/05/2003 00:00
10311,S18_3685,Classic Cars,32,100,10/16/2004 0:00
10321,S18_3685,Classic Cars,28,100,11/04/2004 00:00
10331,S18_3685,Classic Cars,26,67.91,11/17/2004 0:00
10343,S18_3685,Classic Cars,44,84.88,11/24/2004 0:00
10367,S18_3685,Classic Cars,46,100,01/12/2005 00:00
10379,S18_3685,Classic Cars,32,70.83,02/10/2005 00:00
10406,S18_3685,Classic Cars,65,100,4/15/2005 0:00
10419,S18_3685,Classic Cars,43,100,5/17/2005 0:00
10108,S18_3782,Motorcycles,43,67.77,03/03/2003 00:00
10122,S18_3782,Motorcycles,35,49.74,05/08/2003 00:00
10135,S18_3782,Motorcycles,45,50.36,07/02/2003 00:00
10146,S18_3782,Motorcycles,47,67.14,09/03/2003 00:00
10159,S18_3782,Motorcycles,21,64.66,10/10/2003 00:00
10169,S18_3782,Motorcycles,38,68.39,11/04/2003 00:00
10180,S18_3782,Motorcycles,21,50.36,11/11/2003 00:00
10191,S18_3782,Motorcycles,43,72.74,11/20/2003 0:00
10211,S18_3782,Motorcycles,46,54.09,1/15/2004 0:00
10224,S18_3782,Motorcycles,38,58.44,2/21/2004 0:00
10237,S18_3782,Motorcycles,26,52.22,04/05/2004 00:00
10252,S18_3782,Motorcycles,31,52.84,5/26/2004 0:00
10264,S18_3782,Motorcycles,48,54.71,6/30/2004 0:00
10276,S18_3782,Motorcycles,33,50.36,08/02/2004 00:00
10286,S18_3782,Motorcycles,38,57.2,8/28/2004 0:00
10299,S18_3782,Motorcycles,39,55.95,9/30/2004 0:00
10310,S18_3782,Motorcycles,42,67.14,10/16/2004 0:00
10319,S18_3782,Motorcycles,44,59.06,11/03/2004 00:00
10330,S18_3782,Motorcycles,29,69.63,11/16/2004 0:00
10342,S18_3782,Motorcycles,26,55.95,11/24/2004 0:00
10355,S18_3782,Motorcycles,31,53.47,12/07/2004 00:00
10363,S18_3782,Motorcycles,32,89.12,01/06/2005 00:00
10378,S18_3782,Motorcycles,28,100,02/10/2005 00:00
10390,S18_3782,Motorcycles,36,100,03/04/2005 00:00
10403,S18_3782,Motorcycles,36,52.22,04/08/2005 00:00
10106,S18_3856,Vintage Cars,41,100,2/17/2003 0:00
10119,S18_3856,Vintage Cars,27,99.52,4/28/2003 0:00
10130,S18_3856,Vintage Cars,33,100,6/16/2003 0:00
10143,S18_3856,Vintage Cars,34,100,08/10/2003 00:00
10155,S18_3856,Vintage Cars,29,100,10/06/2003 00:00
10167,S18_3856,Vintage Cars,34,100,10/23/2003 0:00
10178,S18_3856,Vintage Cars,48,100,11/08/2003 00:00
10186,S18_3856,Vintage Cars,46,100,11/14/2003 0:00
10197,S18_3856,Vintage Cars,22,100,11/26/2003 0:00
10209,S18_3856,Vintage Cars,20,100,01/09/2004 00:00
10222,S18_3856,Vintage Cars,45,85.75,2/19/2004 0:00
10249,S18_3856,Vintage Cars,46,100,05/08/2004 00:00
10262,S18_3856,Vintage Cars,34,100,6/24/2004 0:00
10273,S18_3856,Vintage Cars,50,85.75,7/21/2004 0:00
10283,S18_3856,Vintage Cars,46,100,8/20/2004 0:00
10296,S18_3856,Vintage Cars,22,84.7,9/15/2004 0:00
10307,S18_3856,Vintage Cars,48,86.81,10/14/2004 0:00
10316,S18_3856,Vintage Cars,47,86.81,11/01/2004 00:00
10328,S18_3856,Vintage Cars,34,100,11/12/2004 00:00
10338,S18_3856,Vintage Cars,45,100,11/22/2004 0:00
10351,S18_3856,Vintage Cars,20,100,12/03/2004 00:00
10373,S18_3856,Vintage Cars,50,60.49,1/31/2005 0:00
10386,S18_3856,Vintage Cars,22,57.55,03/01/2005 00:00
10398,S18_3856,Vintage Cars,45,100,3/30/2005 0:00
10400,S18_3856,Vintage Cars,58,100,04/01/2005 00:00
10415,S18_3856,Vintage Cars,51,100,05/09/2005 00:00
10104,S18_4027,Classic Cars,38,100,1/31/2003 0:00
10117,S18_4027,Classic Cars,22,100,4/16/2003 0:00
10127,S18_4027,Classic Cars,25,100,06/03/2003 00:00
10142,S18_4027,Classic Cars,24,100,08/08/2003 00:00
10152,S18_4027,Classic Cars,35,100,9/25/2003 0:00
10165,S18_4027,Classic Cars,28,100,10/22/2003 0:00
10176,S18_4027,Classic Cars,36,100,11/06/2003 00:00
10185,S18_4027,Classic Cars,39,100,11/14/2003 0:00
10196,S18_4027,Classic Cars,27,100,11/26/2003 0:00
10207,S18_4027,Classic Cars,40,100,12/09/2003 00:00
10220,S18_4027,Classic Cars,50,100,02/12/2004 00:00
10230,S18_4027,Classic Cars,42,100,3/15/2004 0:00
10247,S18_4027,Classic Cars,48,100,05/05/2004 00:00
10272,S18_4027,Classic Cars,25,100,7/20/2004 0:00
10282,S18_4027,Classic Cars,31,100,8/20/2004 0:00
10292,S18_4027,Classic Cars,44,100,09/08/2004 00:00
10306,S18_4027,Classic Cars,23,100,10/14/2004 0:00
10314,S18_4027,Classic Cars,29,100,10/22/2004 0:00
10324,S18_4027,Classic Cars,49,100,11/05/2004 00:00
10337,S18_4027,Classic Cars,36,100,11/21/2004 0:00
10349,S18_4027,Classic Cars,34,100,12/01/2004 00:00
10358,S18_4027,Classic Cars,25,100,12/10/2004 00:00
10372,S18_4027,Classic Cars,48,100,1/26/2005 0:00
10383,S18_4027,Classic Cars,38,100,2/22/2005 0:00
10394,S18_4027,Classic Cars,37,100,3/15/2005 0:00
10413,S18_4027,Classic Cars,49,100,05/05/2005 00:00
10100,S18_4409,Vintage Cars,22,86.51,01/06/2003 00:00
10110,S18_4409,Vintage Cars,28,89.27,3/18/2003 0:00
10124,S18_4409,Vintage Cars,36,85.59,5/21/2003 0:00
10148,S18_4409,Vintage Cars,34,100,09/11/2003 00:00
10162,S18_4409,Vintage Cars,39,100,10/18/2003 0:00
10173,S18_4409,Vintage Cars,21,75.46,11/05/2003 00:00
10182,S18_4409,Vintage Cars,36,100,11/12/2003 00:00
10193,S18_4409,Vintage Cars,24,97.55,11/21/2003 0:00
10204,S18_4409,Vintage Cars,29,85.59,12/02/2003 00:00
10213,S18_4409,Vintage Cars,38,94.79,1/22/2004 0:00
10227,S18_4409,Vintage Cars,34,100,03/02/2004 00:00
10241,S18_4409,Vintage Cars,42,90.19,4/13/2004 0:00
10280,S18_4409,Vintage Cars,35,100,8/17/2004 0:00
10288,S18_4409,Vintage Cars,35,80.99,09/01/2004 00:00
10302,S18_4409,Vintage Cars,38,89.27,10/06/2003 00:00
10311,S18_4409,Vintage Cars,41,81.91,10/16/2004 0:00
10332,S18_4409,Vintage Cars,50,100,11/17/2004 0:00
10344,S18_4409,Vintage Cars,21,100,11/25/2004 0:00
10367,S18_4409,Vintage Cars,43,62.72,01/12/2005 00:00
10380,S18_4409,Vintage Cars,32,100,2/16/2005 0:00
10407,S18_4409,Vintage Cars,6,90.19,4/22/2005 0:00
10420,S18_4409,Vintage Cars,66,92.95,5/29/2005 0:00
10105,S18_4522,Vintage Cars,41,82.5,02/11/2003 00:00
10117,S18_4522,Vintage Cars,23,97.42,4/16/2003 0:00
10128,S18_4522,Vintage Cars,43,92.16,06/06/2003 00:00
10142,S18_4522,Vintage Cars,24,70.22,08/08/2003 00:00
10153,S18_4522,Vintage Cars,22,83.38,9/28/2003 0:00
10166,S18_4522,Vintage Cars,26,73.73,10/21/2003 0:00
10177,S18_4522,Vintage Cars,35,74.6,11/07/2003 00:00
10185,S18_4522,Vintage Cars,47,77.24,11/14/2003 0:00
10197,S18_4522,Vintage Cars,50,100,11/26/2003 0:00
10208,S18_4522,Vintage Cars,45,87.77,01/02/2004 00:00
10221,S18_4522,Vintage Cars,39,89.53,2/18/2004 0:00
10232,S18_4522,Vintage Cars,23,89.53,3/20/2004 0:00
10248,S18_4522,Vintage Cars,42,75.48,05/07/2004 00:00
10261,S18_4522,Vintage Cars,20,89.53,6/17/2004 0:00
10273,S18_4522,Vintage Cars,33,71.09,7/21/2004 0:00
10283,S18_4522,Vintage Cars,34,100,8/20/2004 0:00
10293,S18_4522,Vintage Cars,49,100,09/09/2004 00:00
10306,S18_4522,Vintage Cars,39,90.4,10/14/2004 0:00
10315,S18_4522,Vintage Cars,36,100,10/29/2004 0:00
10326,S18_4522,Vintage Cars,50,86.01,11/09/2004 00:00
10337,S18_4522,Vintage Cars,29,100,11/21/2004 0:00
10350,S18_4522,Vintage Cars,30,100,12/02/2004 00:00
